Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalSF,HouseAge,RemodelAge,TotalBath
376,30,RL,70,10020,Pave,IR1,Low,AllPub,Inside,Sev,Edwards,Norm,Norm,1Fam,1Story,1,1,1922,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0,1,Fa,BrkTil,1,Gd,350,0,333,683,GasA,Gd,N,FuseA,904,0,0,904,1,0,0,1,1,1,1,4,Maj1,0,Gd,Not indicated,1978,Not indicated,0,0,3,Not indicated,Y,0,0,0,0,0,0,Not indicated,0,3,2009,WD,Normal,61000,1587,87,59,1.5
377,85,RL,57,8846,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,SFoyer,5,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,2,TA,PConc,2,Av,298,0,572,870,GasA,Ex,Y,SBrkr,914,0,0,914,0,0,1,0,2,1,3,5,Typ,0,Gd,Detchd,1998,Unf,2,576,5,TA,Y,0,0,0,0,0,0,Not indicated,0,7,2006,WD,Normal,148000,1784,10,10,1.0
378,60,FV,102,11143,Pave,IR1,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,CemntBd,CmentBd,BrkFace,0,2,TA,PConc,2,No,0,0,1580,1580,GasA,Ex,Y,SBrkr,1580,886,0,2466,0,0,3,0,4,1,2,8,Typ,1,Gd,Attchd,2004,RFn,2,610,5,TA,Y,159,214,0,0,0,0,Not indicated,0,12,2007,WD,Normal,340000,4046,3,2,3.0
379,20,RL,88,11394,Pave,Reg,Lvl,AllPub,Corner,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,2,2010,2010,Hip,CompShg,VinylSd,VinylSd,Stone,350,2,TA,PConc,0,Av,1445,0,411,1856,GasA,Ex,Y,SBrkr,1856,0,0,1856,1,0,1,1,1,1,0,8,Typ,1,Ex,Attchd,2010,Fin,3,834,5,TA,Y,113,0,0,0,0,0,Not indicated,0,6,2010,New,Partial,394432,3712,0,0,2.5
380,60,RL,60,8123,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,16,3,TA,PConc,2,No,0,0,982,982,GasA,Ex,Y,SBrkr,1007,793,0,1800,0,0,2,1,3,1,3,7,Typ,1,TA,Attchd,2000,Fin,2,463,5,TA,Y,100,63,0,0,0,0,Not indicated,0,6,2009,WD,Normal,179000,2782,9,9,2.5
381,50,RL,50,5000,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,5,6,1924,1950,Gable,CompShg,BrkFace,Wd Sdng,BrkFace,0,3,TA,BrkTil,4,No,218,0,808,1026,GasA,TA,Y,SBrkr,1026,665,0,1691,0,0,2,0,3,1,2,6,Typ,1,Gd,Detchd,1924,Unf,1,308,5,TA,Y,0,0,242,0,0,0,Not indicated,0,5,2010,WD,Normal,127000,2717,86,60,2.0
382,20,FV,60,7200,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,2,TA,PConc,2,No,0,0,1293,1293,GasA,Ex,Y,SBrkr,1301,0,0,1301,1,0,2,0,2,1,2,5,Typ,1,Gd,Attchd,2006,RFn,2,572,5,TA,Y,216,121,0,0,0,0,Not indicated,0,8,2006,New,Partial,187750,2594,0,0,3.0
383,60,RL,79,9245,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,2,TA,PConc,2,Av,0,0,939,939,GasA,Ex,Y,SBrkr,939,858,0,1797,0,0,2,1,3,1,2,8,Typ,0,Gd,Attchd,2006,RFn,2,639,5,TA,Y,144,53,0,0,0,0,Not indicated,0,4,2007,WD,Normal,213500,2736,1,1,2.5
384,45,RH,60,9000,Pave,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1.5Unf,6,3,1928,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0,3,TA,BrkTil,1,No,0,0,784,784,GasA,TA,N,FuseA,784,0,0,784,0,0,1,0,2,1,3,5,Typ,0,Gd,Detchd,1950,Unf,2,360,1,Fa,N,0,0,91,0,0,0,Not indicated,0,10,2009,WD,Normal,76000,1568,81,59,1.0
385,60,RL,70,53107,Pave,IR2,Low,AllPub,Corner,Mod,ClearCr,Feedr,Norm,1Fam,2Story,6,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,BrkFace,0,2,TA,PConc,2,Av,985,0,595,1580,GasA,Ex,Y,SBrkr,1079,874,0,1953,1,0,2,1,3,1,2,9,Typ,2,Fa,Attchd,1992,Fin,2,501,5,TA,Y,216,231,0,0,0,0,Not indicated,0,6,2007,WD,Normal,240000,3533,15,15,3.5
386,120,RL,43,3182,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,16,2,TA,PConc,2,No,24,0,1232,1256,GasA,Ex,Y,SBrkr,1269,0,0,1269,0,0,2,0,2,1,2,6,Typ,1,TA,Attchd,2004,Fin,2,430,5,TA,Y,146,20,0,0,144,0,Not indicated,0,4,2010,WD,Normal,192000,2525,6,5,2.0
387,50,RL,58,8410,Pave,Reg,Lvl,AllPub,FR2,Gtl,Edwards,Feedr,Norm,1Fam,1.5Fin,5,3,1910,1996,Gambrel,CompShg,Wd Sdng,VinylSd,BrkFace,0,3,Fa,PConc,4,No,0,0,658,658,GasA,TA,Y,SBrkr,658,526,0,1184,0,0,1,0,5,1,3,8,Typ,0,Gd,Not indicated,1978,Not indicated,0,0,3,Not indicated,N,0,151,0,0,0,0,Not indicated,0,5,2006,WD,AdjLand,81000,1842,96,10,1.0
388,80,RL,72,7200,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,6,1976,1976,Hip,CompShg,MetalSd,MetalSd,BrkFace,255,3,TA,CBlock,4,Av,631,0,410,1041,GasA,Ex,Y,SBrkr,1125,0,0,1125,1,0,1,0,3,1,3,6,Typ,1,Fa,Detchd,1977,Unf,1,352,5,TA,Y,296,0,0,0,0,0,GdWo,0,10,2009,WD,Abnorml,125000,2166,33,33,2.0
389,20,RL,93,9382,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,125,2,TA,PConc,2,No,0,0,1468,1468,GasA,Ex,Y,SBrkr,1479,0,0,1479,0,0,2,0,3,1,2,6,Typ,0,Gd,Attchd,1999,RFn,2,577,5,TA,Y,120,25,0,0,0,0,Not indicated,0,7,2008,WD,Normal,191000,2947,9,8,2.0
390,60,RL,96,12474,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,10,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,272,0,TA,PConc,0,Av,1280,0,402,1682,GasA,Ex,Y,SBrkr,1742,590,0,2332,1,0,2,1,3,1,0,9,Typ,1,Ex,BuiltIn,2008,Fin,3,846,5,TA,Y,196,134,0,0,0,0,Not indicated,0,8,2008,New,Partial,426000,4014,1,0,3.5
391,50,RL,50,8405,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,8,1900,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,0,3,TA,BrkTil,4,No,241,391,229,861,GasA,Ex,Y,SBrkr,961,406,0,1367,1,0,1,0,4,1,3,7,Typ,0,Gd,Detchd,1978,Unf,1,384,5,TA,Y,0,130,112,0,0,0,MnPrv,0,4,2008,WD,Normal,119000,2228,108,58,2.0
392,60,RL,71,12209,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,2Story,6,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,3,TA,PConc,0,No,690,0,114,804,GasA,Ex,Y,SBrkr,804,1157,0,1961,1,0,2,1,3,1,2,7,Typ,1,TA,BuiltIn,2001,Fin,2,560,5,TA,Y,125,192,0,0,0,0,Not indicated,0,6,2009,WD,Normal,215000,2765,8,7,3.5
393,20,RL,70,8339,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,1959,Gable,CompShg,MetalSd,MetalSd,BrkFace,0,3,TA,Slab,3,Not indicated,0,0,0,0,GasA,TA,Y,SBrkr,882,0,0,882,0,0,1,0,3,1,3,5,Typ,0,Gd,Attchd,1959,RFn,1,294,5,TA,Y,0,0,0,0,0,0,MnPrv,1200,7,2007,WD,Normal,106500,882,48,48,1.0
394,30,RL,70,7446,Pave,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,4,5,1941,1950,Gable,CompShg,WdShing,Wd Shng,BrkFace,0,3,TA,CBlock,4,No,266,0,522,788,GasA,TA,Y,FuseA,788,0,0,788,0,0,1,0,2,1,3,4,Typ,2,TA,Not indicated,1978,Not indicated,0,0,3,Not indicated,Y,0,0,0,0,0,0,GdWo,0,4,2006,WD,Abnorml,100000,1576,65,56,1.0
395,50,RL,60,10134,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,1940,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,0,3,TA,CBlock,4,No,0,0,735,735,GasA,Gd,Y,FuseA,735,299,0,1034,0,0,1,0,2,1,3,5,Typ,0,Gd,Detchd,1940,Unf,1,240,5,TA,Y,0,39,0,0,0,0,Not indicated,0,7,2007,WD,Normal,109000,1769,67,57,1.0
396,20,RL,68,9571,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,1956,1956,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0,3,TA,CBlock,4,Av,739,0,405,1144,GasA,TA,Y,SBrkr,1144,0,0,1144,1,0,1,0,3,1,3,6,Typ,0,Gd,Attchd,1956,Unf,1,596,5,TA,Y,44,0,0,0,0,0,Not indicated,0,6,2010,WD,Normal,129000,2288,54,54,2.0
397,20,RL,60,7200,Pave,Reg,Low,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1972,1972,Hip,CompShg,MetalSd,MetalSd,BrkFace,0,3,TA,CBlock,4,Av,777,0,117,894,GasA,TA,Y,SBrkr,894,0,0,894,0,0,1,0,2,1,3,6,Typ,0,Gd,Detchd,1985,RFn,2,600,5,TA,Y,215,0,0,0,0,0,Not indicated,0,9,2009,WD,Normal,123000,1788,37,37,1.0
398,60,RL,69,7590,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,2Story,5,5,1962,1962,Gable,CompShg,VinylSd,VinylSd,BrkFace,288,3,TA,CBlock,4,No,540,0,324,864,GasA,TA,Y,SBrkr,876,936,0,1812,0,0,2,0,4,1,3,8,Typ,1,TA,Attchd,1962,RFn,1,264,5,TA,Y,0,168,0,0,0,0,Not indicated,0,7,2007,WD,Normal,169500,2676,45,45,2.0
399,30,RM,60,8967,Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,5,2,1920,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,0,3,Fa,BrkTil,1,No,0,0,961,961,GasA,Gd,Y,Mix,1077,0,0,1077,0,0,1,0,2,1,3,6,Maj2,0,Gd,Detchd,1920,Unf,1,338,4,Po,N,0,0,0,0,0,0,Not indicated,0,11,2007,WD,Abnorml,67000,2038,87,57,1.0
400,60,FV,65,8125,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2006,2007,Gable,CompShg,CemntBd,CmentBd,Stone,100,2,TA,PConc,2,No,812,0,280,1092,GasA,Ex,Y,SBrkr,1112,438,0,1550,1,0,2,0,2,1,2,7,Typ,0,Gd,Attchd,2007,Fin,2,438,5,TA,Y,0,168,0,0,0,0,Not indicated,0,10,2009,WD,Normal,241000,2642,3,2,3.0
401,120,RL,38,14963,Pave,IR2,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,8,5,1996,1996,Gable,CompShg,BrkFace,BrkFace,BrkFace,0,2,TA,PConc,2,No,786,0,474,1260,GasA,Ex,Y,SBrkr,1288,0,0,1288,1,0,1,1,1,1,0,4,Typ,2,Gd,Attchd,1996,Fin,2,500,5,TA,Y,120,30,0,0,224,0,Not indicated,0,12,2008,WD,Normal,245500,2548,12,12,2.5
402,20,RL,65,8767,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,2,TA,PConc,2,Av,24,0,1286,1310,GasA,Ex,Y,SBrkr,1310,0,0,1310,0,0,2,0,3,1,2,6,Typ,1,Gd,Attchd,2005,Fin,2,400,5,TA,Y,0,0,0,0,0,0,Not indicated,0,7,2006,New,Partial,164990,2620,1,1,2.0
403,30,RL,60,10200,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,8,1940,1997,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0,3,TA,PConc,4,No,0,0,672,672,GasA,Ex,Y,SBrkr,672,0,0,672,0,0,1,0,2,1,3,4,Typ,0,Gd,Detchd,1940,Unf,1,240,5,TA,N,168,0,0,0,0,0,GdPrv,0,8,2008,WD,Normal,108000,1344,68,11,1.0
404,60,RL,93,12090,Pave,Reg,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,650,2,TA,PConc,2,No,0,0,1141,1141,GasA,Gd,Y,SBrkr,1165,1098,0,2263,0,0,2,1,4,1,2,10,Typ,1,TA,BuiltIn,1998,Fin,2,420,5,TA,Y,144,123,0,0,0,0,Not indicated,0,7,2006,WD,Abnorml,258000,3404,8,8,2.5
405,60,RL,70,10364,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,1996,Gable,CompShg,MetalSd,MetalSd,BrkFace,0,3,TA,PConc,2,No,0,0,806,806,GasA,Gd,Y,SBrkr,806,766,0,1572,0,0,2,1,3,1,3,7,Typ,1,TA,BuiltIn,1995,Fin,2,373,5,TA,Y,0,40,0,0,0,0,Not indicated,0,5,2007,WD,Normal,168000,2378,12,11,2.5
406,20,RL,70,9991,Pave,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,4,4,1976,1993,Gable,CompShg,Plywood,Plywood,BrkFace,0,3,TA,CBlock,4,No,1116,0,165,1281,GasA,Ex,Y,SBrkr,1620,0,0,1620,1,0,2,0,3,1,3,8,Min1,1,TA,Attchd,1993,Unf,2,490,5,TA,Y,120,78,0,0,0,0,GdWo,0,6,2009,WD,Normal,150000,2901,33,16,3.0
407,50,RL,51,10480,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1936,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,0,3,TA,BrkTil,4,No,0,0,1064,1064,GasA,Ex,Y,FuseA,1166,0,473,1639,0,0,1,0,3,1,3,6,Maj2,0,Gd,Detchd,1936,Unf,1,240,5,TA,Y,0,0,0,0,0,0,Not indicated,0,3,2008,WD,Normal,115000,2230,72,58,1.0
408,70,RL,63,15576,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,7,1915,1976,Gable,CompShg,Wd Sdng,Plywood,BrkFace,0,3,TA,BrkTil,2,No,0,0,840,840,GasA,Ex,Y,SBrkr,840,840,0,1680,0,0,2,0,4,1,3,8,Typ,0,Gd,Attchd,1960,Unf,1,308,5,TA,Y,0,0,160,0,0,0,Not indicated,0,3,2008,WD,Normal,177000,2520,93,32,2.0
409,60,RL,109,14154,Pave,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,350,2,TA,PConc,0,No,0,0,1063,1063,GasA,Ex,Y,SBrkr,1071,1101,0,2172,0,0,2,1,3,1,2,9,Typ,1,Gd,Attchd,2006,RFn,3,947,5,TA,Y,192,62,0,0,0,0,Not indicated,0,8,2007,New,Partial,280000,3235,1,1,2.5
410,60,FV,85,10800,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,100,2,TA,PConc,0,No,789,0,245,1034,GasA,Ex,Y,SBrkr,1050,1028,0,2078,1,0,2,1,3,1,0,8,Typ,1,Gd,Attchd,2008,Fin,3,836,5,TA,Y,0,102,0,0,0,0,Not indicated,0,4,2008,New,Partial,339750,3112,1,0,3.5
411,20,RL,68,9571,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,3,1958,1958,Gable,CompShg,BrkComm,Brk Cmn,BrkFace,0,3,Fa,CBlock,4,No,0,0,1276,1276,GasA,TA,Y,FuseA,1276,0,0,1276,0,0,1,0,3,1,3,5,Mod,0,Gd,Attchd,1958,Unf,1,350,5,TA,Y,0,0,0,0,0,0,Not indicated,0,6,2009,COD,Abnorml,60000,2552,51,51,1.0
412,190,RL,100,34650,Pave,Reg,Bnk,AllPub,Inside,Gtl,Gilbert,Norm,Norm,2fmCon,1Story,5,5,1955,1955,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,0,3,TA,CBlock,4,Mn,1056,0,0,1056,GasA,TA,N,SBrkr,1056,0,0,1056,1,0,1,0,3,1,3,5,Typ,0,Gd,Attchd,1955,Fin,2,572,5,TA,Y,264,0,0,0,0,0,Not indicated,0,1,2006,WD,Normal,145000,2112,51,51,2.0
413,20,FV,70,4403,Pave,IR2,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2009,2009,Gable,CompShg,MetalSd,MetalSd,Stone,432,0,TA,PConc,0,Av,578,0,892,1470,GasA,Ex,Y,SBrkr,1478,0,0,1478,1,0,2,1,2,1,2,7,Typ,1,Gd,Attchd,2009,Fin,2,484,5,TA,Y,0,144,0,0,0,0,Not indicated,0,6,2010,New,Partial,222000,2948,1,1,3.5
414,30,RM,56,8960,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,6,1927,1950,Gable,CompShg,WdShing,Wd Shng,BrkFace,0,3,TA,CBlock,4,No,0,0,1008,1008,GasA,Gd,Y,FuseA,1028,0,0,1028,0,0,1,0,2,1,3,5,Typ,1,Gd,Detchd,1927,Unf,2,360,5,TA,Y,0,0,130,0,0,0,Not indicated,0,3,2010,WD,Normal,115000,2036,83,60,1.0
415,60,RL,59,11228,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1993,1993,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,2,TA,PConc,2,No,50,531,499,1080,GasA,Ex,Y,SBrkr,1080,1017,0,2097,0,1,2,1,3,1,2,9,Typ,1,TA,Attchd,1993,Unf,3,678,5,TA,Y,196,187,0,0,0,0,Not indicated,0,12,2008,WD,Normal,228000,3177,15,15,3.0
416,20,RL,73,8899,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,2,TA,PConc,2,Av,24,0,1316,1340,GasA,Ex,Y,SBrkr,1340,0,0,1340,0,0,2,0,3,1,2,6,Typ,0,Gd,Attchd,2007,Fin,2,396,5,TA,Y,100,30,0,0,0,0,Not indicated,0,8,2007,New,Partial,181134,2680,0,0,2.0
417,60,RL,74,7844,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,7,1978,1978,Hip,CompShg,HdBoard,HdBoard,BrkFace,203,3,TA,CBlock,4,No,209,0,463,672,GasA,TA,Y,SBrkr,672,728,0,1400,0,0,1,1,3,1,3,6,Typ,1,TA,Attchd,1978,Fin,2,440,5,TA,Y,0,0,0,0,0,0,Not indicated,0,3,2006,WD,Normal,149500,2072,28,28,1.5
418,70,RL,86,22420,Pave,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Feedr,Norm,1Fam,2Story,6,6,1918,1950,Hip,CompShg,Wd Sdng,Stucco,BrkFace,0,3,TA,BrkTil,2,No,1128,0,242,1370,GasW,TA,N,FuseA,1370,1254,0,2624,1,0,2,1,4,1,3,10,Typ,1,Gd,Detchd,1918,Unf,3,864,5,TA,N,0,0,0,0,0,0,Not indicated,0,11,2007,WD,Normal,239000,3994,89,57,3.5
419,50,RL,60,8160,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,1940,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,0,3,TA,BrkTil,4,No,312,0,444,756,GasA,Fa,N,FuseF,756,378,0,1134,1,0,1,1,3,1,3,7,Typ,0,Gd,Detchd,1940,Unf,1,240,5,TA,P,0,0,0,0,0,0,Not indicated,0,4,2007,WD,AdjLand,126000,1890,67,57,2.5
420,20,RL,65,8450,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1968,1968,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,3,TA,CBlock,4,No,775,0,281,1056,GasA,Ex,Y,SBrkr,1056,0,0,1056,1,0,1,0,3,1,3,6,Typ,1,Fa,Attchd,1968,Unf,1,304,5,TA,Y,0,85,184,0,0,0,Not indicated,0,7,2010,WD,Normal,142000,2112,42,42,2.0
421,90,RM,78,7060,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,SFoyer,7,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,200,3,Gd,PConc,2,Gd,1309,0,35,1344,GasA,Ex,Y,SBrkr,1344,0,0,1344,2,0,2,0,2,2,3,8,Typ,0,Gd,Attchd,1997,Fin,4,784,5,TA,Y,0,0,0,0,0,0,Not indicated,0,11,2008,WD,Alloca,206300,2688,11,10,4.0
422,20,RL,70,16635,Pave,IR1,Lvl,AllPub,FR2,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,7,1977,2000,Gable,CompShg,CemntBd,CmentBd,Stone,126,2,TA,CBlock,2,No,1246,0,356,1602,GasA,Gd,Y,SBrkr,1602,0,0,1602,0,1,2,0,3,1,2,8,Typ,1,TA,Attchd,1977,Fin,2,529,5,TA,Y,240,0,0,0,0,0,Not indicated,0,6,2009,WD,Normal,215000,3204,32,9,2.5
423,20,RL,100,21750,Pave,Reg,HLS,AllPub,Inside,Mod,Mitchel,Artery,Norm,1Fam,1Story,5,5,1954,1954,Hip,CompShg,HdBoard,HdBoard,BrkFace,0,3,TA,CBlock,4,No,0,0,988,988,GasA,Ex,Y,FuseA,988,0,0,988,0,0,1,0,2,1,3,4,Typ,0,Gd,Attchd,1954,RFn,2,520,5,TA,N,0,0,0,0,0,0,Not indicated,0,2,2008,WD,Normal,113000,1976,54,54,1.0
424,60,RL,80,9200,Pave,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,473,2,TA,PConc,2,No,986,0,484,1470,GasA,Gd,Y,SBrkr,1470,1160,0,2630,1,0,2,1,4,1,2,8,Typ,1,TA,Attchd,1998,Fin,3,696,5,TA,Y,0,66,0,0,0,0,Not indicated,0,6,2008,WD,Normal,315000,4100,10,10,3.5
425,20,RL,72,9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1956,1956,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,74,3,TA,CBlock,2,No,616,0,580,1196,GasA,Gd,Y,FuseA,1196,0,0,1196,1,0,1,0,2,1,3,6,Typ,1,Gd,Attchd,1956,RFn,1,297,5,TA,Y,0,44,0,0,0,0,Not indicated,0,5,2008,WD,Normal,139000,2392,52,52,2.0
426,60,RM,60,3378,Pave,Reg,HLS,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,8,1946,1992,Gable,CompShg,HdBoard,HdBoard,BrkFace,0,3,Gd,CBlock,4,No,0,0,651,651,GasA,Gd,Y,SBrkr,707,682,0,1389,0,0,1,1,3,1,3,6,Typ,2,Gd,Detchd,1947,Unf,1,240,5,TA,P,0,0,126,0,0,0,Not indicated,0,9,2009,WD,Normal,135000,2040,63,17,1.5
427,80,RL,70,12800,Pave,Reg,Low,AllPub,Inside,Mod,SawyerW,Norm,Norm,1Fam,SLvl,7,5,1989,1989,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,145,2,TA,PConc,2,Gd,1518,0,0,1518,GasA,Gd,Y,SBrkr,1644,0,0,1644,1,1,2,0,2,1,2,5,Typ,1,TA,Attchd,1989,Fin,2,569,5,TA,Y,80,0,0,0,396,0,Not indicated,0,8,2009,WD,Normal,275000,3162,20,20,3.5
428,20,RL,77,8593,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,1957,1957,Hip,CompShg,MetalSd,MetalSd,BrkFace,0,3,TA,CBlock,4,No,288,0,619,907,GasA,Ex,Y,SBrkr,907,0,0,907,0,0,1,0,3,1,3,5,Typ,0,Gd,Detchd,1964,Unf,1,352,5,TA,Y,0,0,0,0,0,0,Not indicated,0,7,2008,WD,Normal,109008,1814,51,51,1.0
429,20,RL,64,6762,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,108,2,TA,PConc,2,No,664,0,544,1208,GasA,Ex,Y,SBrkr,1208,0,0,1208,1,0,2,0,2,1,2,6,Typ,0,Gd,Attchd,2007,RFn,2,628,5,TA,Y,105,54,0,0,0,0,Not indicated,0,9,2007,New,Partial,195400,2416,0,0,3.0
